number_box,number_zakaza,ves_box
1666,12,12.75
1667,12,15.35
1668,12,19.3
1669,12,5.59
1670,12,5.56
1671,12,15.27
1672,12,6.23
1673,12,5.56
1674,12,14.63
1675,12,4.85
1676,12,6.63
1677,12,5.1
1678,12,19.87
1679,12,18.69
1680,12,3.64
1681,12,3.26
1682,12,4.08
1683,12,15.76
1684,12,2.61
1685,12,18.14
1686,12,4.41
1687,12,20.29
1688,12,19.53
1689,12,1.66
1690,12,12.55
1691,12,5.77
1692,12,18.86
1693,12,3.6
1694,12,21.1
1695,12,10.51
1696,12,5.26
1697,12,6.63
1698,12,2.5
1699,12,3.8
1700,12,3.52
1701,12,5.5
1702,12,2.55
1703,12,21.9
1704,12,3.63
1705,12,4.04
1706,12,4.28
1707,12,0.41
1708,12,4.34
1709,12,3.76
1710,12,14.35
1711,12,7.04
1712,12,5.65
1713,12,5.04
1714,12,5.58
1715,12,2.62
1716,12,4.9
1717,12,4.44
1718,12,3.28
1719,12,4.62
1720,12,4.16
1721,12,5.59
1722,12,5.75
1723,12,0.75
1724,12,3.64
1725,12,3.88
1726,12,15.02
1727,12,4.92
1728,12,9.4
1729,12,2.89
1730,12,4.18
1731,12,23.3
1732,12,21.51
1733,12,12.44
1734,12,16.81
1735,12,3.18
1736,12,19.08
1737,12,10.12
1738,12,3.45
1739,12,4.82
1740,12,3.08
1741,12,5.47
1742,12,19.31
1743,12,5.14
1744,12,2.7
1745,12,3.43
1746,12,2.7
1747,12,3.97
1748,12,3.69
1749,12,11.2
1750,12,3.62
1751,12,4.29
1752,12,16.55
1753,12,4.32
1754,12,4.84
1755,12,5.32
1756,12,11.35
1757,12,1.89
1758,12,11.74
1759,12,4.04
1760,12,3.76
1761,12,2.93
1762,12,15.05
1763,12,5.17
1764,12,1.95
1765,12,5.1
1766,12,3.67
1767,12,5.88
1768,12,25.71
1769,12,4.01
1770,12,12.26
1771,12,13.4
1772,12,4.77
1773,12,12.55
1774,12,3.7
1775,12,19.16
1776,12,6.58
1777,12,1.18
1778,12,5.33
1779,12,6.02
1780,12,11.73
1781,12,3.06
1782,12,6.93
1783,12,12.78
1784,12,6.57
1785,12,2.73
1786,12,2.8
1787,12,3.63
1788,12,13.46
1789,12,1.98
1790,12,5.61
1791,12,17.32
1792,12,5.87
1793,13,3.42
1794,13,10.6
1795,13,4.08
1796,13,3.18
1797,13,12.24
1798,13,4.92
1799,13,5.73
1800,13,13.08
1801,13,3.14
1802,13,12.55
1803,13,0.41
1804,13,3.06
1805,13,4.08
1806,13,19.3
1807,13,3.63
1808,13,5.75
1809,13,12.26
1810,13,5.55
1811,13,4.58
1812,13,2.13
1813,13,5.14
1814,13,2.14
1815,13,4.32
1816,13,3.41
1817,13,6.04
1818,13,9.4
1819,13,15.76
1820,13,5.56
1821,13,11.11
1822,13,4.35
1823,13,3.64
1824,13,3.83
1825,13,6.34
1826,13,9.67
1827,13,4.03
1828,13,4.16
1829,13,20.29
1830,13,4.3
1831,13,5.85
1832,13,6.93
1833,13,17.32
1834,13,15.27
1835,13,3.88
1836,13,4.35
1837,13,20.06
1838,13,6.34
1839,13,3.6
1840,13,14.9
1841,13,4.11
1842,13,3.7
1843,13,0.75
1844,13,7.01
1845,13,5.67
1846,13,1.66
1847,13,6.8
1848,13,16.26
1849,13,6.15
1850,13,4.18
1851,13,5.1
1852,13,6.02
1853,13,6.6
1854,13,25.71
1855,13,2.11
1856,13,3.43
1857,13,9.56
1858,13,21.9
1859,13,12.58
1860,13,2.7
1861,13,8.4
1862,13,2.14
1863,13,18.7
1864,13,1.73
1865,13,0.89
1866,13,19.87
1867,13,11.74
1868,13,16.56
1869,13,2.22
1870,13,1.29
1871,13,2.26
1872,13,14.86
1873,13,6.58
1874,13,5.66
1875,13,21.1
1876,13,3.07
1877,13,15.02
1878,13,1.22
1879,13,22.43
1880,13,19.31
1881,13,18.69
1882,13,5.43
1883,13,3.08
1884,13,21.51
1885,13,6.12
1886,13,3.99
1887,13,5.51
1888,13,13.75
1889,13,2.8
1890,13,16.55
1891,13,3.36
1892,13,15.58
1893,13,2.91
1894,13,13.46
1895,13,3.26
1896,13,4.77
1897,13,12.78
1898,13,3.94
1899,13,12.18
1900,13,2.89
1901,13,5.61
1902,13,3.48
1903,13,23.3
1904,13,2.14
1905,13,4.44
1906,13,19.08
1907,13,1.83
1908,13,4.47
1909,13,4.16
1910,13,2.14
1911,13,3.97
1912,13,4.29
1913,13,6.75
1914,13,2.5
1915,13,3.88
1916,13,4.8
1917,13,5.32
1918,13,22.82
1919,13,5.65
1920,13,6.63
1921,13,10.12
1922,13,4.56
1923,13,4.31
1924,13,13.31
1925,13,18.86
1926,13,3.64
1927,13,2.55
1928,13,12.63
1929,13,4.84
1930,13,19.54
1931,13,3.27
1932,13,3.21
1933,13,4.81
1934,13,4.18
1935,13,7.64
1936,13,4.28
1937,13,5.85
1938,13,4.34
1939,13,4.77
1940,13,3.69
1941,13,2.99
1942,13,19.07
1943,13,4.04
1944,13,5.56
1945,13,1.81
1946,13,2.85
1947,13,3.8
1948,13,23.15
1949,14,20.29
1950,14,5.32
1951,14,2.85
1952,14,6.23
1953,14,10.51
1954,14,5.59
1955,14,14.63
1956,14,2.91
1957,14,15.35
1958,14,3.08
1959,14,15.76
1960,14,19.31
1961,14,4.34
1962,14,4.18
1963,14,3.07
1964,14,12.52
1965,14,2.44
1966,14,5.77
1967,14,7.11
1968,14,12.18
1969,14,3.6
1970,14,3.97
1971,14,2.75
1972,14,2.55
1973,14,3.41
1974,14,3.63
1975,14,6.43
1976,14,0.75
1977,14,1.22
1978,14,7.64
1979,14,4.31
1980,14,23.3
1981,14,19.83
1982,14,5.43
1983,14,3.26
1984,14,3.26
1985,14,11.35
1986,14,4.05
1987,14,3.83
1988,14,2.61
1989,14,2.7
1990,14,5.5
1991,14,4.16
1992,14,25.71
1993,14,1.76
1994,14,3.23
1995,14,0.89
1996,14,2.22
1997,14,4.7
1998,14,11.2
1999,14,2.7
2000,14,2.8
2001,14,7.04
2002,14,3.45
2003,14,13.4
2004,14,3.62
2005,14,4.62
2006,14,1.98
2007,14,2.14
2008,14,2.93
2009,14,5.14
2010,14,2.89
2011,14,4.29
2012,14,6.26
2013,14,13.08
2014,14,4.83
2015,14,4.91
2016,14,5.75
2017,14,3.68
2018,14,14.35
2019,14,1.18
2020,14,3.7
2021,14,16.26
2022,14,5.47
2023,14,17.32
2024,14,19.3
2025,14,7.34
2026,14,5.67
2027,14,2.5
2028,14,14.9
2029,14,4.81
2030,14,4.03
2031,14,5.73
2032,14,15.27
2033,14,3.07
2034,14,2.14
2035,14,6.04
2036,14,10.53
2037,14,8.4
2038,14,2.2
2039,14,4.08
2040,14,16.56
2041,14,4.84
2042,14,1.81
2043,14,4.81
2044,14,4.28
2045,14,21.86
2046,14,22.43
2047,14,14.43
2048,14,5.66
2049,14,16.81
2050,14,2
2051,14,19.78
2052,14,3.6
2053,14,19.07
2054,14,5.06
2055,14,12.55
2056,14,5.56
2057,14,3.88
2058,14,4.04
2059,14,12.24
2060,14,6.8
2061,14,3.43
2062,14,5.26
2063,14,12.44
2064,14,1.73
2065,14,1.89
2066,14,4.39
2067,14,5.32
2068,14,3.88
2069,14,3.46
2070,14,22.82
2071,14,5.85
2072,14,2.7
2073,14,6.15
2074,14,5.56
2075,14,3.18
2076,14,6.58
2077,14,4.34
2078,14,5.17
2079,14,3.69
2080,14,6.34
2081,14,3.94
2082,14,12.78
2083,14,18.3
2084,14,4.77
2085,14,23.15
2086,14,21.1
2087,14,2.62
2088,14,5.27
2089,14,7.01
2090,14,4.77
2091,14,5.91
2092,14,5.61
2093,14,2.31
2094,14,16.55
2095,14,5.51
2096,14,19.08
2097,14,4.01
2098,14,5.5
2099,14,4.74
2100,14,21.9
2101,14,6.73
2102,14,5.66
2103,14,1.73
2104,15,3.68
2105,15,4.34
2106,15,5.57
2107,15,1.98
2108,15,4.47
2109,15,4.81
2110,15,20.29
2111,15,6.93
2112,15,3.69
2113,15,19.07
2114,15,2.7
2115,15,6.73
2116,15,10.12
2117,15,18.86
2118,15,13.4
2119,15,2.44
2120,15,6.26
2121,15,4.05
2122,15,4.03
2123,15,5.1
2124,15,5.75
2125,15,4.04
2126,15,1.22
2127,15,2.55
2128,15,3.67
2129,15,4.92
2130,15,5.33
2131,15,5.59
2132,15,4.77
2133,15,2.22
2134,15,2.62
2135,15,4.41
2136,15,2.14
2137,15,5.56
2138,15,4.32
2139,15,6.04
2140,15,9.4
2141,15,1.81
2142,15,14.86
2143,15,3.6
2144,15,4.35
2145,15,4.13
2146,15,3.76
2147,15,10.25
2148,15,3.63
2149,15,3.07
2150,15,5.87
2151,15,5.59
2152,15,5.66
2153,15,6.43
2154,15,5.47
2155,15,10.53
2156,15,12.44
2157,15,16.55
2158,15,6.75
2159,15,19.53
2160,15,5.55
2161,15,4.33
2162,15,16.12
2163,15,2.13
2164,15,14.35
2165,15,7.34
2166,15,5.27
2167,15,16.56
2168,15,5.66
2169,15,0.88
2170,15,4.83
2171,15,17.32
2172,15,5.32
2173,15,6.8
2174,15,0.41
2175,15,2.5
2176,15,3.42
2177,15,3.08
2178,15,5.65
2179,15,17.79
2180,15,21.1
2181,15,5.61
2182,15,3.63
2183,15,7.64
2184,15,2.84
2185,15,3.14
2186,15,4.08
2187,15,11.2
2188,15,5.32
2189,15,5.04
2190,15,3.64
2191,15,4.01
2192,15,4.85
2193,15,12.78
2194,15,4.28
2195,15,23.3
2196,15,4.3
2197,15,4.26
2198,15,4.18
2199,15,15.76
2200,15,15.76
2201,15,2.26
2202,15,22.43
2203,15,19.78
2204,15,3.6
2205,15,10.6
2206,15,3.94
2207,15,2.99
2208,15,2.31
2209,15,2
2210,15,5.55
2211,15,3.7
2212,15,3.76
2213,15,4.81
2214,15,4.35
2215,15,1.29
2216,15,3.22
2217,15,5.77
2218,15,21.9
2219,15,15.58
2220,15,12.59
2221,15,4.04
2222,15,5.14
2223,15,15.35
2224,15,3.64
2225,15,4.84
2226,15,2.93
2227,15,18.3
2228,15,18.7
2229,15,3.88
2230,15,4.31
2231,15,18.88
2232,15,5.58
2233,15,3.48
2234,15,5.06
2235,15,19.31
2236,15,2.14
2237,15,9.67
2238,15,3.23
2239,15,15.05
2240,15,5.26
2241,15,3.41
2242,15,3.46
2243,15,5.43
2244,15,5.88
2245,15,4.92
2246,15,7.04
2247,15,6.63
2248,16,19.31
2249,16,4.28
2250,16,5.59
2251,16,3.64
2252,16,3.26
2253,16,4.74
2254,16,15.76
2255,16,20.29
2256,16,16.12
2257,16,4.9
2258,16,19.07
2259,16,1
2260,16,6.6
2261,16,15.02
2262,16,4.39
2263,16,4.81
2264,16,3.36
2265,16,19.53
2266,16,15.76
2267,16,12.55
2268,16,3.18
2269,16,18.6
2270,16,12.55
2271,16,4.05
2272,16,3.22
2273,16,8.4
2274,16,16.56
2275,16,2.14
2276,16,12.52
2277,16,9.4
2278,16,4.35
2279,16,4.83
2280,16,3.6
2281,16,3.83
2282,16,3.8
2283,16,2.34
2284,16,4.38
2285,16,11.19
2286,16,4.9
2287,16,17.55
2288,16,2.5
2289,16,6.57
2290,16,16.26
2291,16,3.68
2292,16,4.92
2293,16,15.05
2294,16,3.46
2295,16,5.61
2296,16,3.18
2297,16,4.11
2298,16,22.43
2299,16,1.47
2300,16,11.35
2301,16,2.31
2302,16,4.33
2303,16,6.63
2304,16,2.14
2305,16,10.12
2306,16,5.26
2307,16,4.08
2308,16,5.5
2309,16,14.63
2310,16,0.75
2311,16,4.56
2312,16,5.32
2313,16,5.59
2314,16,0.89
2315,16,2.14
2316,16,6.8
2317,16,4.35
2318,16,2.22
2319,16,4.26
2320,16,19.16
2321,16,1.73
2322,16,3.76
2323,16,6.58
2324,16,4.04
2325,16,19.3
2326,16,5.56
2327,16,3.41
2328,16,3.64
2329,16,5.06
2330,16,20.58
2331,16,6.75
2332,16,3.45
2333,16,4.13
2334,16,5.1
2335,16,5.32
2336,16,2.84
2337,16,14.43
2338,16,4.04
2339,16,5.77
2340,16,5.58
2341,16,1.73
2342,16,18.69
2343,16,4.46
2344,16,2.7
2345,16,7.01
2346,16,4.81
2347,16,5.66
2348,16,2.7
2349,16,4.85
2350,16,4.31
2351,16,1.76
2352,16,17.79
2353,16,3.21
2354,16,11.84
2355,16,5.72
2356,16,3.67
2357,16,10.51
2358,16,5.66
2359,16,6.04
2360,16,5.5
2361,16,18.88
2362,16,4.3
2363,16,23.3
2364,16,6.12
2365,16,3.76
2366,16,6.26
2367,16,6.02
2368,16,7.11
2369,16,5.43
2370,16,1.89
2371,16,2.55
2372,16,5.1
2373,16,19.83
2374,16,4.18
2375,16,2.7
2376,16,4.83
2377,16,2.96
2378,16,6.73
2379,16,3.62
2380,16,1.95
2381,16,3.48
2382,16,12.18
2383,16,9.67
2384,16,4.16
2385,16,3.6
2386,16,15.58
2387,16,6.93
2388,16,11.11
2389,16,1.22
2390,16,5.56
2391,16,5.69
2392,16,1.81
2393,16,11.2
2394,16,4.58
2395,16,14.35
2396,16,5.85
2397,16,21.1
2398,16,4.34
2399,16,22.82
2400,16,4.29
2401,17,5.17
2402,17,6.63
2403,17,5.91
2404,17,5.72
2405,17,5.32
2406,17,5.58
2407,17,20.58
2408,17,10.51
2409,17,3.48
2410,17,2.26
2411,17,13.46
2412,17,19.08
2413,17,4.26
2414,17,1.98
2415,17,4.92
2416,17,18.86
2417,17,5.85
2418,17,1.89
2419,17,2.14
2420,17,4.13
2421,17,18.3
2422,17,15.05
2423,17,6.04
2424,17,5.59
2425,17,4.77
2426,17,3.97
2427,17,3.83
2428,17,2.55
2429,17,12.26
2430,17,9.4
2431,17,6.63
2432,17,19.53
2433,17,22.82
2434,17,5.73
2435,17,10.6
2436,17,2.14
2437,17,2.34
2438,17,6.53
2439,17,4.58
2440,17,15.28
2441,17,4.03
2442,17,23.3
2443,17,17.55
2444,17,19.45
2445,17,12.55
2446,17,4.11
2447,17,19.16
2448,17,3.21
2449,17,15.35
2450,17,19.07
2451,17,1.73
2452,17,4.04
2453,17,3.6
2454,17,16.56
2455,17,13.08
2456,17,3.64
2457,17,2.91
2458,17,13.4
2459,17,15.35
2460,17,5.55
2461,17,21.1
2462,17,2
2463,17,23.15
2464,17,4.9
2465,17,15.27
2466,17,3.42
2467,17,4.39
2468,17,4.56
2469,17,3.28
2470,17,19.31
2471,17,6.26
2472,17,4.35
2473,17,12.52
2474,17,2.14
2475,17,12.75
2476,17,5.56
2477,17,1.22
2478,17,3.99
2479,17,4.91
2480,17,4.32
2481,17,1.95
2482,17,4.47
2483,17,3.52
2484,17,2.75
2485,17,3.88
2486,17,2.5
2487,17,4.62
2488,17,6.93
2489,17,10.12
2490,17,11.84
2491,17,2.93
2492,17,15.58
2493,17,2.8
2494,17,3.18
2495,17,6.43
2496,17,3.76
2497,17,3.23
2498,17,7.64
2499,17,4.44
2500,17,5.26
2501,17,5.5
2502,17,3.45
2503,17,5.1
2504,17,5.87
2505,17,5.47
2506,17,6.73
2507,17,19.3
2508,17,11.74
2509,17,4.04
2510,17,5.85
2511,17,5.33
2512,17,21.51
2513,17,4.01
2514,17,18.7
2515,17,3.68
2516,17,14.9
2517,17,5.75
2518,17,12.63
2519,17,11.73
2520,17,18.6
2521,17,5.55
2522,17,5.61
2523,17,3.41
2524,17,3.8
2525,17,6.75
2526,17,21.9
2527,17,5.51
2528,17,1
2529,17,5.66
2530,17,4.3
2531,17,7.01
2532,17,3.14
2533,17,5.77
2534,17,15.76
2535,17,10.29
2536,18,11.19
2537,18,5.56
2538,18,4.01
2539,18,5.87
2540,18,20.06
2541,18,16.26
2542,18,4.92
2543,18,13.75
2544,18,4.56
2545,18,5.47
2546,18,2.11
2547,18,19.78
2548,18,6.63
2549,18,5.72
2550,18,22.82
2551,18,3.28
2552,18,2.73
2553,18,4.34
2554,18,20.58
2555,18,15.05
2556,18,21.51
2557,18,13.46
2558,18,3.83
2559,18,3.07
2560,18,4.32
2561,18,21.9
2562,18,3.64
2563,18,4.41
2564,18,3.16
2565,18,0.89
2566,18,4.83
2567,18,5.59
2568,18,6.04
2569,18,16.55
2570,18,12.24
2571,18,2.55
2572,18,12.59
2573,18,4.81
2574,18,4.28
2575,18,4.39
2576,18,7.64
2577,18,18.7
2578,18,19.07
2579,18,5.43
2580,18,4.13
2581,18,15.02
2582,18,19.16
2583,18,7.01
2584,18,5.32
2585,18,1.29
2586,18,1.95
2587,18,2.5
2588,18,4.47
2589,18,4.18
2590,18,19.53
2591,18,4.16
2592,18,1.98
2593,18,4.84
2594,18,4.85
2595,18,12.44
2596,18,18.69
2597,18,7.11
2598,18,5.1
2599,18,19.45
2600,18,3.67
2601,18,4.34
2602,18,4.13
2603,18,15.35
2604,18,2.26
2605,18,9.67
2606,18,12.26
2607,18,6.34
2608,18,2.14
2609,18,5.32
2610,18,2.13
2611,18,14.43
2612,18,18.88
2613,18,10.25
2614,18,11.35
2615,18,3.62
2616,18,10.53
2617,18,5.88
2618,18,12.55
2619,18,3.76
2620,18,3.69
2621,18,1.73
2622,18,4.9
2623,18,5.77
2624,18,3.63
2625,18,1.83
2626,18,19.83
2627,18,4.35
2628,18,20.29
2629,18,5.14
2630,18,1.47
2631,18,3.64
2632,18,3.41
2633,18,5.55
2634,18,2.14
2635,18,19.3
2636,18,12.75
2637,18,6.02
2638,18,17.55
2639,18,5.55
2640,18,5.75
2641,18,5.61
2642,18,1.18
2643,18,2.61
2644,18,16.81
2645,18,6.53
2646,18,19.08
2647,18,4.9
2648,18,3.63
2649,18,4.18
2650,18,6.58
2651,18,5.17
2652,18,4.38
2653,18,2.44
2654,18,2.14
2655,18,3.52
2656,18,18.6
2657,18,5.59
2658,18,11.74
2659,18,3.26
2660,18,3.48
2661,18,4.58
2662,18,11.2
2663,18,15.76
2664,18,1.89
2665,18,10.6
2666,18,3.88
2667,18,21.1
2668,18,15.35
2669,18,2.22
2670,18,4.04
2671,18,4.46
2672,18,3.45
2673,18,4.33
2674,18,12.78
2675,18,3.06
2676,18,3.88
2677,18,2.7
2678,18,14.9
2679,18,4.05
2680,18,15.27
2681,18,0.41
2682,19,2.14
2683,19,6.04
2684,19,6.58
2685,19,3.64
2686,19,7.01
2687,19,4.84
2688,19,4.81
2689,19,12.78
2690,19,3.99
2691,19,16.55
2692,19,11.74
2693,19,3.07
2694,19,3.36
2695,19,2.99
2696,19,4.35
2697,19,2.34
2698,19,3.76
2699,19,4.74
2700,19,2.14
2701,19,10.51
2702,19,3.7
2703,19,16.12
2704,19,6.63
2705,19,4.11
2706,19,5.27
2707,19,4.04
2708,19,3.97
2709,19,11.19
2710,19,6.57
2711,19,5.17
2712,19,5.55
2713,19,3.64
2714,19,5.5
2715,19,5.59
2716,19,6.75
2717,19,4.01
2718,19,5.56
2719,19,5.88
2720,19,4.38
2721,19,14.9
2722,19,18.3
2723,19,18.7
2724,19,3.45
2725,19,3.28
2726,19,4.83
2727,19,1.95
2728,19,3.8
2729,19,14.86
2730,19,2.22
2731,19,1.73
2732,19,5.26
2733,19,21.1
2734,19,5.32
2735,19,6.12
2736,19,15.35
2737,19,6.63
2738,19,2.61
2739,19,12.63
2740,19,4.3
2741,19,3.62
2742,19,13.46
2743,19,5.85
2744,19,4.13
2745,19,1.83
2746,19,1.73
2747,19,2.96
2748,19,6.02
2749,19,0.75
2750,19,4.9
2751,19,12.18
2752,19,3.64
2753,19,5.77
2754,19,20.58
2755,19,3.76
2756,19,15.28
2757,19,5.56
2758,19,5.65
2759,19,4.47
2760,19,19.78
2761,19,22.82
2762,19,7.11
2763,19,1.47
2764,19,5.75
2765,19,4.05
2766,19,5.72
2767,19,19.16
2768,19,3.43
2769,19,5.59
2770,19,5.04
2771,19,4.56
2772,19,12.24
2773,19,5.61
2774,19,5.69
2775,19,2.91
2776,19,15.35
2777,19,13.75
2778,19,4.9
2779,19,3.08
2780,19,6.93
2781,19,6.8
2782,19,4.26
2783,19,10.6
2784,19,2.73
2785,19,5.73
2786,19,2.8
2787,19,3.14
2788,19,4.29
2789,19,5.06
2790,19,4.44
2791,19,6.34
2792,19,10.25
2793,19,18.6
2794,19,1.76
2795,19,4.46
2796,19,7.04
2797,19,5.5
2798,19,5.32
2799,19,6.26
2800,19,15.58
2801,19,3.67
2802,19,5.1
2803,19,5.67
2804,19,20.06
2805,19,3.6
2806,19,3.83
2807,19,14.43
2808,19,4.83
2809,19,5.14
2810,19,3.63
2811,19,4.62
2812,19,12.55
2813,19,6.53
2814,19,3.94
2815,19,3.18
2816,19,19.87
2817,19,6.15
2818,19,3.52
2819,19,4.08
2820,19,17.55
2821,19,10.53
2822,19,18.88
2823,19,2.89
2824,19,4.77
2825,19,9.56
2826,19,21.51
2827,19,12.26
2828,19,6.23
2829,19,19.08
2830,19,4.77
2831,19,3.41
2832,19,19.07
2833,19,3.16
2834,19,6.43
2835,19,4.28
2836,19,5.87
2837,19,16.26
2838,19,3.6
2839,19,6.73
2840,20,4.18
2841,20,6.57
2842,20,4.3
2843,20,2.26
2844,20,5.88
2845,20,2.34
2846,20,4.62
2847,20,6.58
2848,20,1.98
2849,20,13.75
2850,20,4.05
2851,20,3.88
2852,20,15.27
2853,20,3.36
2854,20,5.56
2855,20,3.97
2856,20,3.18
2857,20,6.43
2858,20,5.61
2859,20,4.01
2860,20,6.23
2861,20,2.13
2862,20,2.2
2863,20,11.19
2864,20,5.75
2865,20,10.25
2866,20,13.08
2867,20,3.83
2868,20,21.1
2869,20,11.73
2870,20,13.4
2871,20,3.28
2872,20,14.86
2873,20,5.57
2874,20,3.6
2875,20,20.06
2876,20,21.51
2877,20,12.63
2878,20,16.55
2879,20,5.85
2880,20,5.59
2881,20,3.69
2882,20,4.47
2883,20,3.43
2884,20,12.75
2885,20,5.17
2886,20,5.59
2887,20,15.02
2888,20,4.34
2889,20,3.21
2890,20,4.85
2891,20,3.68
2892,20,3.07
2893,20,12.44
2894,20,2.22
2895,20,3.45
2896,20,5.14
2897,20,5.56
2898,20,5.47
2899,20,5.55
2900,20,4.92
2901,20,5.04
2902,20,6.63
2903,20,11.35
2904,20,4.91
2905,20,18.88
2906,20,19.45
2907,20,1.73
2908,20,21.9
2909,20,1.22
2910,20,3.41
2911,20,1.29
2912,20,2.14
2913,20,3.26
2914,20,2
2915,20,3.16
2916,20,3.08
2917,20,4.31
2918,20,6.04
2919,20,12.55
2920,20,5.1
2921,20,19.3
2922,20,19.31
2923,20,17.79
2924,20,12.24
2925,20,12.55
2926,20,3.46
2927,20,11.2
2928,20,4.35
2929,20,4.84
2930,20,17.55
2931,20,2.55
2932,20,23.3
2933,20,5.43
2934,20,3.7
2935,20,3.94
2936,20,2.96
2937,20,19.87
2938,20,19.78
2939,20,13.46
2940,20,4.29
2941,20,5.58
2942,20,5.5
2943,20,3.42
2944,20,4.41
2945,20,6.15
2946,20,12.58
2947,20,10.12
2948,20,4.56
2949,20,7.04
2950,20,17.32
2951,20,2.99
2952,20,18.6
2953,20,2.84
2954,20,2.61
2955,20,4.11
2956,20,1.89
2957,20,20.29
2958,20,14.35
2959,20,3.76
2960,20,6.12
2961,20,3.56
2962,20,2.7
2963,20,8.4
2964,20,19.83
2965,20,6.93
2966,20,3.67
2967,20,4.83
2968,20,19.16
2969,20,4.44
2970,20,2.44
2971,20,15.35
2972,20,5.77
2973,20,3.27
2974,20,5.72
2975,20,5.87
2976,20,22.43
2977,20,3.64
2978,20,4.35
2979,20,2.14
2980,20,5.26
2981,20,0.75
2982,20,2.31
2983,20,5.85
2984,20,3.88
2985,20,5.06
2986,20,3.76
2987,20,2.14
2988,20,12.26
2989,21,5.51
2990,21,3.56
2991,21,18.14
2992,21,2.85
2993,21,1.95
2994,21,4.77
2995,21,11.73
2996,21,19.07
2997,21,9.4
2998,21,15.35
2999,21,1.47
3000,21,3.69
3001,21,4.84
3002,21,3.27
3003,21,5.66
3004,21,6.15
3005,21,3.63
3006,21,3.76
3007,21,3.45
3008,21,23.3
3009,21,5.26
3010,21,15.05
3011,21,19.45
3012,21,0.75
3013,21,5.1
3014,21,3.14
3015,21,18.88
3016,21,5.32
3017,21,10.51
3018,21,12.44
3019,21,3.88
3020,21,1.98
3021,21,6.6
3022,21,15.76
3023,21,3.08
3024,21,4.26
3025,21,19.54
3026,21,12.58
3027,21,2.5
3028,21,3.23
3029,21,5.04
3030,21,5.58
3031,21,16.26
3032,21,6.8
3033,21,6.63
3034,21,3.16
3035,21,2.26
3036,21,3.26
3037,21,5.67
3038,21,14.35
3039,21,5.61
3040,21,6.04
3041,21,7.34
3042,21,1.22
3043,21,19.78
3044,21,0.41
3045,21,4.9
3046,21,4.13
3047,21,3.41
3048,21,12.78
3049,21,19.53
3050,21,4.92
3051,21,2.7
3052,21,15.27
3053,21,5.87
3054,21,20.06
3055,21,4.28
3056,21,5.72
3057,21,20.29
3058,21,19.31
3059,21,4.77
3060,21,15.76
3061,21,14.86
3062,21,5.55
3063,21,5.75
3064,21,5.33
3065,21,1.66
3066,21,6.34
3067,21,19.83
3068,21,12.75
3069,21,3.28
3070,21,5.43
3071,21,4.82
3072,21,16.81
3073,21,2.61
3074,21,3.76
3075,21,4.34
3076,21,13.4
3077,21,2.96
3078,21,5.75
3079,21,2.34
3080,21,1.83
3081,21,1.76
3082,21,2.91
3083,21,3.68
3084,21,9.67
3085,21,4.13
3086,21,12.59
3087,21,5.56
3088,21,2.31
3089,21,4.35
3090,21,15.58
3091,21,4.35
3092,21,5.1
3093,21,6.23
3094,21,2.22
3095,21,3.64
3096,21,4.47
3097,21,6.02
3098,21,4.31
3099,21,2.14
3100,21,4.92
3101,21,14.9
3102,21,10.53
3103,21,1.73
3104,21,3.06
3105,21,4.83
3106,21,6.34
3107,21,7.64
3108,21,2.7
3109,21,5.59
3110,21,4.32
3111,21,4.38
3112,21,5.65
3113,21,19.87
3114,21,2.11
3115,21,2.89
3116,21,3.07
3117,21,16.55
3118,21,3.48
3119,21,6.57
3120,21,2.13
3121,21,3.64
3122,21,4.29
3123,21,13.75
3124,21,3.63
3125,21,1
3126,21,4.46
3127,21,5.91
3128,21,1.89
3129,21,3.64
3130,21,5.5
3131,21,3.94
3132,21,19.3
3133,21,18.6
3134,21,21.9
3135,21,2.99
3136,21,11.74
3137,21,5.88
3138,21,3.43
3139,21,4.16
3140,21,4.7
3141,21,25.71
3142,21,2.2
3143,21,15.35
3144,21,5.56
3145,21,12.52
3146,21,2
3147,22,6.02
3148,22,1.83
3149,22,4.77
3150,22,4.34
3151,22,4.04
3152,22,2.14
3153,22,15.35
3154,22,4.35
3155,22,6.04
3156,22,6.23
3157,22,20.58
3158,22,13.08
3159,22,19.16
3160,22,10.12
3161,22,5.75
3162,22,2.62
3163,22,6.43
3164,22,5.72
3165,22,4.18
3166,22,4.81
3167,22,7.04
3168,22,5.57
3169,22,4.08
3170,22,3.69
3171,22,0.88
3172,22,5.27
3173,22,2.31
3174,22,4.39
3175,22,17.32
3176,22,4.44
3177,22,2.96
3178,22,16.56
3179,22,3.22
3180,22,3.45
3181,22,11.35
3182,22,20.29
3183,22,2.7
3184,22,22.43
3185,22,3.08
3186,22,3.52
3187,22,5.5
3188,22,7.34
3189,22,4.16
3190,22,4.18
3191,22,3.8
3192,22,2.2
3193,22,6.58
3194,22,2.14
3195,22,4.56
3196,22,15.02
3197,22,15.05
3198,22,3.88
3199,22,2.5
3200,22,13.4
3201,22,4.34
3202,22,8.4
3203,22,0.89
3204,22,20.06
3205,22,3.62
3206,22,18.7
3207,22,3.42
3208,22,13.46
3209,22,3.76
3210,22,5.32
3211,22,12.59
3212,22,3.36
3213,22,5.66
3214,22,4.16
3215,22,4.8
3216,22,1.76
3217,22,3.45
3218,22,18.14
3219,22,19.78
3220,22,3.26
